alert_type,severity,node_id,coord,node_type_norm,current_alliance,server_side,status_norm,protection_status,safe_until_jst,reason,review_status,memo
enemy_owned,high,中央:中央-2-9,中央-2-9,fishery,476d,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,中央:中央-1-8,中央-1-8,fishery,476Z,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,中央:中央-2-7,中央-2-7,fishery,476Z,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,中央:中央-20-8,中央-20-8,fishery,JlZ,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,中央:中央-19-7,中央-19-7,fishery,JLO,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,中央:中央-6-19,中央-6-19,fishery,RCON,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,中央:中央-20-7,中央-20-7,fishery,JLO,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,中央:中央-5-19,中央-5-19,fishery,TkTk,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,中央:中央-2-6,中央-2-6,fishery,476Z,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,中央:中央-2-5,中央-2-5,fishery,476Z,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,中央:中央-20-6,中央-20-6,fishery,NBNH,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,中央:中央-20-5,中央-20-5,fishery,NBNH,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,中央:中央-2-3,中央-2-3,fishery,476C,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,中央:中央-20-2,中央-20-2,fishery,WUG,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,中央:中央-20-4,中央-20-4,fishery,WUG,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,中央:中央-13-20,中央-13-20,fishery,BgNa,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,中央:中央-20-3,中央-20-3,fishery,476X,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,中央:中央-4-20,中央-4-20,fishery,RCON,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,中央:中央-20-1,中央-20-1,fishery,476X,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,中央:中央-2-4,中央-2-4,fishery,476B,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,中央:中央-1-3,中央-1-3,fishery,476d,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,中央:中央-2-2,中央-2-2,fishery,476C,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,中央:中央-1-2,中央-1-2,fishery,476B,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,中央:中央-1-20,中央-1-20,fishery,Lghs,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,中央:中央-2-20,中央-2-20,fishery,RCON,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,中央:中央-1-1,中央-1-1,fishery,476A,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,中央:中央-2-1,中央-2-1,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,中央:中央-10-1,中央-10-1,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,中央:中央-10-10,中央-10-10,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,中央:中央-10-11,中央-10-11,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
