node_id,owner_server,owner_alliance,affiliation,acquired_at_jst,source,confidence,last_confirmed_at,last_event_id,status,note
中央:中央-4-16,,JDX,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1136.PNG / #8061 X:774 Y:824 Lv.1 祭壇 / 時刻は前後スクショから推定 / OCR補正:DX->JDX
中央:中央-4-5,#476,476d,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1126.PNG / #8061 X:224 Y:824 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-4-6,#476,476C,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1122.PNG / #8061 X:274 Y:824 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-4-8,#476,476B,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1126.PNG / #8061 X:374 Y:824 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-4-9,#476,476A,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1140.PNG / #8061 X:424 Y:824 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-5-11,,Bye,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1138.PNG / #8061 X:524 Y:774 Lv.2 祭壇 / 時刻は前後スクショから推定
中央:中央-5-12,,Stj,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1124.PNG / #8061 X:574 Y:774 Lv.1 祭壇 / 時刻は前後スクショから推定 / OCR補正:Sti->Stj
中央:中央-5-13,,SHA,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1131.PNG / #8061 X:624 Y:774 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-5-14,,GX99,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1130.PNG / #8061 X:674 Y:774 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-5-17,,Lghs,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1127.PNG / #8061 X:824 Y:774 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-5-4,#476,476M,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1123.PNG / #8061 X:174 Y:774 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-5-5,#476,476M,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1140.PNG / #8061 X:224 Y:774 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-5-6,#476,476d,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1132.PNG / #8061 X:274 Y:774 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-5-7,#476,476C,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1123.PNG / #8061 X:324 Y:774 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-5-8,#476,476X,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1130.PNG / #8061 X:374 Y:774 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-5-9,#476,476B,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1122.PNG / #8061 X:424 Y:774 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-6-10,#476,476B,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,RAW_OCR_LOG row50 / #8061 X:474 Y:724 Lv.2 こだまの祭壇 / 中立/未登録 -> 476B / 画像:BBE70268
中央:中央-6-12,,UMN,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1125.PNG / #8061 X:574 Y:724 Lv.2 祭壇 / 時刻は前後スクショから推定
中央:中央-6-13,,SHA,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1125.PNG / #8061 X:624 Y:724 Lv.2 祭壇 / 時刻は前後スクショから推定
中央:中央-6-14,,fzn,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1124.PNG / #8061 X:674 Y:724 Lv.2 祭壇 / 時刻は前後スクショから推定
中央:中央-6-17,,GX99,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1136.PNG / #8061 X:824 Y:724 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-6-7,#476,476d,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,RAW_OCR_LOG row46 / #8061 X:324 Y:724 Lv.2 こだまの祭壇 / 中立/未登録 -> 476d / 画像:1EFAEC65
中央:中央-6-8,#476,476C,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1131.PNG / #8061 X:374 Y:724 Lv.2 祭壇 / 時刻は前後スクショから推定
中央:中央-6-9,#476,476X,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1131.PNG / #8061 X:424 Y:724 Lv.2 祭壇 / 時刻は前後スクショから推定
中央:中央-7-14,,TIKW,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1125.PNG / #8061 X:674 Y:674 Lv.2 祭壇 / 時刻は前後スクショから推定
中央:中央-7-15,,FHX,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1133.PNG / #8061 X:724 Y:674 Lv.2 祭壇 / 時刻は前後スクショから推定
中央:中央-7-16,,FHX,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1122.PNG / #8061 X:774 Y:674 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-7-17,,one,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1125.PNG / #8061 X:824 Y:674 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-7-6,#476,476H,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1131.PNG / #8061 X:274 Y:674 Lv.2 祭壇 / 時刻は前後スクショから推定
中央:中央-8-15,,Stj,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1135.PNG / #8061 X:724 Y:624 Lv.2 祭壇 / 時刻は前後スクショから推定 / OCR補正:Sti->Stj
中央:中央-8-16,,Bye,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1124.PNG / #8061 X:774 Y:624 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-9-15,,xjR,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,RAW_OCR_LOG row51 / #8061 X:724 Y:574 Lv.2 こだまの祭壇 / 中立/未登録 -> xjR / 画像:BBE70268
中央:中央-9-16,,xjR,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1125.PNG / #8061 X:774 Y:574 Lv.1 祭壇 / 時刻は前後スクショから推定 / OCR補正:xiR->xjR
中央:中央-9-4,#476,476K,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1139.PNG / #8061 X:174 Y:574 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-9-5,#476,476K,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,グレー吹き出しOCR IMG_1136.PNG / #8061 X:224 Y:574 Lv.1 祭壇 / 時刻は前後スクショから推定
中央:中央-9-6,#476,476K,unknown,2026/05/26 23:20,legacy_management_table,medium,2026/05/26 23:20,,active,RAW_OCR_LOG row52 / #8061 X:274 Y:574 Lv.2 こだまの祭壇 / 中立/未登録 -> 476K / 画像:BBE70268
中央:中央-20-15,,DaNG,unknown,2026/05/26 9:23,legacy_management_table,medium,2026/05/26 9:23,,active,RAW_OCR_LOG row30 / #8061 X:724 Y:24 Lv.5 漁場 / 中立/未登録 -> DaNG / 画像:C3781790
中央:中央-5-1,,Kfk,unknown,2026/05/26 9:08,legacy_management_table,medium,2026/05/26 9:08,,active,RAW_OCR_LOG row29 / #8061 X:24 Y:774 Lv.5 漁場 / 中立/未登録 -> Kfk / 画像:0C5C35F7
中央:中央-19-20,,WbW,unknown,2026/05/26 8:24,legacy_management_table,medium,2026/05/26 8:24,,active,RAW_OCR_LOG row26 / #8061 X:974 Y:74 Lv.5 漁場 / 放棄(元BAJ) -> WbW / 画像:501C8E1B
中央:中央-18-20,,BgNa,unknown,2026/05/26 7:14,legacy_management_table,medium,2026/05/26 7:14,,active,RAW_OCR_LOG row25 / #8061 X:974 Y:124 Lv.5 漁場 / BgNa -> BgNa / 画像:D5D4691D
中央:中央-20-11,,2N7,unknown,2026/05/26 7:14,legacy_management_table,medium,2026/05/26 7:14,,active,RAW_OCR_LOG row24 / #8061 X:524 Y:24 Lv.5 漁場 / 中立/未登録 -> 2N7 / 画像:D5D4691D
中央:中央-9-3,,fIrE,unknown,2026/05/26 4:26,legacy_management_table,medium,2026/05/26 4:26,,active,RAW_OCR_LOG row20 / #8061 X:124 Y:574 Lv.7 漁場 / 中立/未登録 -> fIrE / 画像:89BF5F89
中央:中央-10-3,,WUG,unknown,2026/05/26 4:18,legacy_management_table,medium,2026/05/26 4:18,,active,RAW_OCR_LOG row19 / #8061 X:124 Y:524 Lv.7 漁場 / 中立/未登録 -> WUG / 画像:89BF5F89
中央:中央-11-2,,fIrE,unknown,2026/05/26 4:08,legacy_management_table,medium,2026/05/26 4:08,,active,RAW_OCR_LOG row16 / #8061 X:74 Y:474 Lv.6 漁場 / 中立/未登録 -> fIrE / 画像:9C4193FD
中央:中央-17-1,,WUG,unknown,2026/05/26 4:08,legacy_management_table,medium,2026/05/26 4:08,,active,RAW_OCR_LOG row17 / #8061 X:24 Y:174 Lv.5 漁場 / 中立/未登録 -> WUG / 画像:9C4193FD
中央:中央-17-20,,BgNa,unknown,2026/05/26 0:06,legacy_management_table,medium,2026/05/26 0:06,,active,赤字OCR IMG_1090.PNG / #8061 X:974 Y:174 Lv.5 漁場 / 中立/未登録 -> BgNa
中央:中央-4-3,#476,476C,unknown,2026/05/25 23:53,legacy_management_table,medium,2026/05/25 23:53,,active,赤字OCR IMG_1089.PNG / #8061 X:124 Y:824 Lv.7 漁場 / 中立/未登録 -> 476C
中央:中央-18-1,#476,476X,unknown,2026/05/25 23:04,legacy_management_table,medium,2026/05/25 23:04,,active,赤字OCR IMG_1087.PNG / #8061 X:24 Y:124 Lv.5 漁場 / 中立/未登録 -> 476X / 画像内時刻で補正（23:11->23:04）
中央:中央-20-20,,SsQ,unknown,2026/05/25 23:11,legacy_management_table,medium,2026/05/25 23:11,,active,赤字OCR IMG_1088.PNG / #8061 X:974 Y:24 Lv.5 漁場 / GcC -> SsQ / OCR補正:SsO->SsQ
中央:中央-20-10,,2N7,unknown,2026/05/25 21:45,legacy_management_table,medium,2026/05/25 21:45,,active,赤字OCR IMG_1085.PNG / #8061 X:474 Y:24 Lv.5 漁場 / 中立/未登録 -> 2N7
中央:中央-18-19,,AAOA,unknown,2026/05/25 16:50,legacy_management_table,medium,2026/05/25 16:50,,active,手入力ログ 2026/05/25 16:50 / #8061 X:924 Y:124 Lv.6 漁場 / 放棄(元BAJ) -> AAOA
中央:中央-19-1,#476,476X,unknown,2026/05/25 15:09,legacy_management_table,medium,2026/05/25 15:09,,active,手入力ログ 2026/05/25 15:09 / #8061 X:24 Y:74 Lv.5 漁場 / 中立/未登録 -> 476X
中央:中央-19-19,,AAOA,unknown,2026/05/25 13:20,legacy_management_table,medium,2026/05/25 13:20,,active,手入力ログ 2026/05/25 13:20 / #8061 X:924 Y:74 Lv.6 漁場 / WbW -> AAOA
中央:中央-19-10,,DaNG,unknown,2026/05/25 13:08,legacy_management_table,medium,2026/05/25 13:08,,active,手入力ログ 2026/05/25 13:08 / #8061 X:474 Y:74 Lv.6 漁場 / 中立/未登録 -> DaNG
中央:中央-19-11,,DaNG,unknown,2026/05/25 10:49,legacy_management_table,medium,2026/05/25 10:49,,active,手入力ログ 2026/05/25 10:49 / #8061 X:524 Y:74 Lv.6 漁場 / 中立/未登録 -> DaNG
中央:中央-14-20,,SsQ,unknown,2026/05/25 5:18,legacy_management_table,medium,2026/05/25 5:18,,active,手入力ログ 2026/05/25 05:18 / #8061 X:974 Y:324 Lv.5 漁場 / BAJ -> SsQ
中央:中央-14-18,,SsQ,unknown,2026/05/25 5:06,legacy_management_table,medium,2026/05/25 5:06,,active,手入力ログ 2026/05/25 05:06 / #8061 X:874 Y:324 Lv.7 漁場 / GcC -> SsQ
中央:中央-19-16,,SVa,unknown,2026/05/25 4:12,legacy_management_table,medium,2026/05/25 4:12,,active,手入力ログ 2026/05/25 04:12 / #8061 X:774 Y:74 Lv.6 漁場 / 中立/未登録 -> SVa
中央:中央-19-14,,SVa,unknown,2026/05/25 3:42,legacy_management_table,medium,2026/05/25 3:42,,active,手入力ログ 2026/05/25 03:42 / #8061 X:674 Y:74 Lv.6 漁場 / 中立/未登録 -> SVa
中央:中央-18-11,,2N7,unknown,2026/05/25 3:16,legacy_management_table,medium,2026/05/25 3:16,,active,手入力ログ 2026/05/25 03:16 / #8061 X:524 Y:124 Lv.7 漁場 / 中立/未登録 -> 2N7
中央:中央-20-9,,2N7,unknown,2026/05/25 1:36,legacy_management_table,medium,2026/05/25 1:36,,active,手入力ログ 2026/05/25 01:36 / #8061 X:424 Y:24 Lv.5 漁場 / 中立/未登録 -> 2N7
中央:中央-18-10,,JL0,unknown,2026/05/25 0:28,legacy_management_table,medium,2026/05/25 0:28,,active,手入力ログ 2026/05/25 00:28 / #8061 X:474 Y:124 Lv.7 漁場 / 中立/未登録 -> JL0
中央:中央-19-9,,JL0,unknown,2026/05/25 0:13,legacy_management_table,medium,2026/05/25 0:13,,active,手入力ログ 2026/05/25 00:13 / #8061 X:424 Y:74 Lv.6 漁場 / 中立/未登録 -> JL0
中央:中央-12-2,,WUG,unknown,2026/05/24 18:31,legacy_management_table,medium,2026/05/24 18:31,,active,手入力ログ 2026/05/24 18:31 / #8061 X:74 Y:424 Lv.6 漁場 / 中立/未登録 -> WUG
中央:中央-13-2,,fIrE,unknown,2026/05/24 18:20,legacy_management_table,medium,2026/05/24 18:20,,active,手入力ログ 2026/05/24 18:20 / #8061 X:74 Y:374 Lv.6 漁場 / 中立/未登録 -> fIrE
中央:中央-14-3,,WUG,unknown,2026/05/24 18:14,legacy_management_table,medium,2026/05/24 18:14,,active,手入力ログ 2026/05/24 18:14 / #8061 X:124 Y:324 Lv.7 漁場 / 中立/未登録 -> WUG
中央:中央-15-3,,fIrE,unknown,2026/05/24 18:06,legacy_management_table,medium,2026/05/24 18:06,,active,手入力ログ 2026/05/24 18:06 / #8061 X:124 Y:274 Lv.7 漁場 / 中立/未登録 -> fIrE
中央:中央-12-3,#476,476M,unknown,2026/05/24 16:08,legacy_management_table,medium,2026/05/24 16:08,,active,手入力ログ 2026/05/24 16:08 / #8061 X:124 Y:424 Lv.7 漁場 / 中立/未登録 -> 476M
中央:中央-13-3,#476,476X,unknown,2026/05/24 15:26,legacy_management_table,medium,2026/05/24 15:26,,active,手入力ログ 2026/05/24 15:26 / #8061 X:124 Y:374 Lv.7 漁場 / 中立/未登録 -> 476X
中央:中央-14-2,#476,476X,unknown,2026/05/24 15:08,legacy_management_table,medium,2026/05/24 15:08,,active,手入力ログ 2026/05/24 15:08 / #8061 X:74 Y:324 Lv.6 漁場 / 中立/未登録 -> 476X
中央:中央-16-20,,AAOA,unknown,2026/05/24 13:04,legacy_management_table,medium,2026/05/24 13:04,,active,赤字OCR IMG_0908.PNG / #8061 X:974 Y:224 Lv.5 / 中立/未登録 -> AAOA
中央:中央-18-12,,DaNG,unknown,2026/05/24 12:52,legacy_management_table,medium,2026/05/24 12:52,,active,赤字OCR IMG_0908.PNG / #8061 X:574 Y:124 Lv.7 / 中立/未登録 -> DaNG
中央:中央-15-18,,TaW,unknown,2026/05/24 12:15,legacy_management_table,medium,2026/05/24 12:15,,active,赤字OCR IMG_0907.PNG / #8061 X:874 Y:274 Lv.7 / GcC -> TaW
中央:中央-17-19,,PmP,unknown,2026/05/24 12:15,legacy_management_table,medium,2026/05/24 12:15,,active,赤字OCR IMG_0908.PNG / #8061 X:924 Y:174 Lv.6 / 中立/未登録 -> PmP
中央:中央-16-19,,CDf8,unknown,2026/05/24 11:41,legacy_management_table,medium,2026/05/24 11:41,,active,赤字OCR IMG_0907.PNG / #8061 X:924 Y:224 Lv.6 / 中立/未登録 -> CDf8
中央:中央-16-18,,PmP,unknown,2026/05/24 11:25,legacy_management_table,medium,2026/05/24 11:25,,active,赤字OCR IMG_0906.PNG / #8061 X:874 Y:224 Lv.7 / BAJ -> PmP
中央:中央-17-18,,BgNa,unknown,2026/05/24 11:20,legacy_management_table,medium,2026/05/24 11:20,,active,赤字OCR IMG_0905.PNG / #8061 X:874 Y:174 Lv.7 / BAJ -> BgNa
中央:中央-18-18,,WbW,unknown,2026/05/24 11:16,legacy_management_table,medium,2026/05/24 11:16,,active,赤字OCR IMG_0903.PNG / #8061 X:874 Y:124 Lv.7 / GcC -> WbW
中央:中央-19-17,,BgNa,unknown,2026/05/24 11:08,legacy_management_table,medium,2026/05/24 11:08,,active,赤字OCR IMG_0903.PNG / #8061 X:824 Y:74 Lv.6 / 中立/未登録 -> BgNa
中央:中央-3-18,,MOn,unknown,2026/05/24 9:36,legacy_management_table,medium,2026/05/24 9:36,,active,赤字OCR IMG_0879.PNG / #8061 X:874 Y:874 Lv.7 / FHX -> MOn
中央:中央-18-17,,SVa,unknown,2026/05/24 9:32,legacy_management_table,medium,2026/05/24 9:32,,active,赤字OCR IMG_0879.PNG / #8061 X:824 Y:124 Lv.7 / 中立/未登録 -> SVa
中央:中央-17-17,,DaNG,unknown,2026/05/24 9:22,legacy_management_table,medium,2026/05/24 9:22,,active,赤字OCR IMG_0878.PNG / #8061 X:824 Y:174 Lv.7 / 中立/未登録 -> DaNG
中央:中央-1-17,,Lghs,unknown,2026/05/24 7:08,legacy_management_table,medium,2026/05/24 7:08,,active,赤字OCR IMG_0872.PNG / #8061 X:824 Y:974 Lv.5 / MOn -> Lghs
中央:中央-2-18,,JDX,unknown,2026/05/28 7:10,legacy_management_table,medium,2026/05/28 7:10,,active,Dropbox赤字OCR IMG_1305.PNG / #8061 X:874 Y:924 Lv.6 漁場 / TIKW -> JDX / 奪取
中央:中央-4-19,,KTVS,unknown,2026/05/30 23:10,legacy_management_table,medium,2026/05/30 23:10,,active,Dropbox赤字OCR IMG_1445.PNG / 中央 X:924 Y:824 Lv.6 漁場 / SsQ -> KTVS / 時刻は前後スクショから推定
中央:中央-1-19,,one,unknown,,legacy_management_table,medium,,,active,赤字OCR IMG_0753.PNG / #8061 X:924 Y:974 Lv.5 / FHX -> FHX2026/05/28 02:40 サイドバー: 所有変更 FHX -> one
中央:中央-3-19,,SsQ,unknown,2026/05/23 23:24,legacy_management_table,medium,2026/05/23 23:24,,active,赤字OCR IMG_0753.PNG / #8061 X:924 Y:874 Lv.6 / SsQ -> SsQ
中央:中央-8-20,,MtG,unknown,2026/05/23 23:14,legacy_management_table,medium,2026/05/23 23:14,,active,赤字OCR IMG_0749.PNG / #8061 X:974 Y:624 Lv.5 / MtG -> MtG / 時刻は前後スクショから推定
中央:中央-8-19,,MtG,unknown,2026/05/23 23:07,legacy_management_table,medium,2026/05/23 23:07,,active,赤字OCR IMG_0747.PNG / #8061 X:924 Y:624 Lv.6 / MtG -> MtG / 時刻は前後スクショから推定
中央:中央-7-18,,FHX,unknown,2026/05/23 15:18,legacy_management_table,medium,2026/05/23 15:18,,active,赤字OCR IMG_0698.PNG / 中央 X:874 Y:674 Lv7 漁場 / RCON -> FHX / 時刻は前後スクショから推定
中央:中央-7-19,,SsQ,unknown,2026/05/23 15:18,legacy_management_table,medium,2026/05/23 15:18,,active,赤字OCR IMG_0697.PNG / 中央 X:924 Y:674 Lv6 漁場 / TkTk -> SsQ
中央:中央-6-18,,FHX,unknown,2026/05/23 15:11,legacy_management_table,medium,2026/05/23 15:11,,active,赤字OCR IMG_0696.PNG / 中央 X:874 Y:724 Lv7 漁場 / TkTk -> FHX
中央:中央-3-10,,4tH,unknown,2026/05/23 12:26,legacy_management_table,medium,2026/05/23 12:26,,active,赤字OCR IMG_0692.PNG / 中央 X:474 Y:874 Lv7 漁場 / 中立/未登録 -> 4tH
中央:中央-3-11,,KTVS,unknown,2026/05/23 11:08,legacy_management_table,medium,2026/05/23 11:08,,active,赤字OCR IMG_0687.PNG / 中央 X:524 Y:874 Lv7 漁場 / 中立/未登録 -> KTVS / 時刻は前後スクショから推定
中央:中央-15-19,,PmP,unknown,2026/05/23 10:28,legacy_management_table,medium,2026/05/23 10:28,,active,赤字OCR IMG_0644.PNG / #8061 X:924 Y:274 Lv.6 / 中立/未登録 -> PmP / 時刻は前後スクショから推定
中央:中央-18-16,,SVa,unknown,2026/05/23 9:53,legacy_management_table,medium,2026/05/23 9:53,,active,赤字OCR IMG_0643.PNG / #8061 X:774 Y:124 Lv.7 / 中立/未登録 -> SVa
中央:中央-18-9,,2N7,unknown,2026/05/23 8:24,legacy_management_table,medium,2026/05/23 8:24,,active,赤字OCR IMG_0642.PNG / #8061 X:424 Y:124 Lv.7 / 中立/未登録 -> 2N7
中央:中央-15-20,,CDf8,unknown,2026/05/23 6:02,legacy_management_table,medium,2026/05/23 6:02,,active,赤字OCR IMG_0639.PNG / #8061 X:974 Y:274 Lv.5 / 中立/未登録 -> CDf8
中央:中央-19-18,,CDf8,unknown,2026/05/23 5:49,legacy_management_table,medium,2026/05/23 5:49,,active,赤字OCR IMG_0639.PNG / #8061 X:874 Y:74 Lv.6 / 中立/未登録 -> CDf8
中央:中央-14-19,,GcC,unknown,2026/05/23 5:44,legacy_management_table,medium,2026/05/23 5:44,,active,赤字OCR IMG_0638.PNG / #8061 X:924 Y:324 Lv.6 / 中立/未登録 -> GcC
中央:中央-8-3,,ALj,unknown,2026/05/23 3:38,legacy_management_table,medium,2026/05/23 3:38,,active,赤字OCR IMG_0635.PNG / #8061 X:124 Y:624 Lv.7 / 中立/未登録 -> ALj
中央:中央-8-2,,ALj,unknown,2026/05/23 3:23,legacy_management_table,medium,2026/05/23 3:23,,active,赤字OCR IMG_0635.PNG / #8061 X:74 Y:624 Lv.6 / 中立/未登録 -> ALj
中央:中央-1-18,,JDX,unknown,2026/05/27 23:46,legacy_management_table,medium,2026/05/27 23:46,,active,Dropbox赤字OCR IMG_1272.PNG / #8061 X:874 Y:974 Lv.5 漁場 / MOn -> JDX / 画像内時刻で補正（23:51->23:46） / 奪取
中央:中央-15-2,#476,476X,unknown,2026/05/23 0:58,legacy_management_table,medium,2026/05/23 0:58,,active,赤字OCR IMG_0632.PNG / #8061 X:74 Y:274 Lv.6 / 中立/未登録 -> 476X
中央:中央-18-15,,DaNG,unknown,2026/05/23 0:52,legacy_management_table,medium,2026/05/23 0:52,,active,赤字OCR IMG_0632.PNG / #8061 X:724 Y:124 Lv.7 / 中立/未登録 -> DaNG
中央:中央-13-19,,BAJ,unknown,2026/05/23 0:21,legacy_management_table,medium,2026/05/23 0:21,,active,赤字OCR IMG_0631.PNG / #8061 X:924 Y:374 Lv.6 / 中立/未登録 -> BAJ
中央:中央-3-3,#476,476C,unknown,2026/05/22 22:26,legacy_management_table,medium,2026/05/22 22:26,,active,赤字OCR IMG_0585.PNG / #8061 X:124 Y:874 Lv.7 / 中立/未登録 -> 476C
中央:中央-4-4,,,unknown,2026/05/22 22:26,legacy_management_table,low,2026/05/22 22:26,,unknown,赤字OCR IMG_0584.PNG / #8061 X:174 Y:824 Lv.7 / 中立/未登録 -> 476C2026/05/23 21:19 右側パネル: 放棄確認 / 中立化 476C -> 中立
中央:中央-18-3,,NBNH,unknown,2026/05/22 19:08,legacy_management_table,medium,2026/05/22 19:08,,active,赤字OCR IMG_0579.PNG / #8061 X:124 Y:124 Lv.7 / 中立/未登録 -> NBNH
中央:中央-16-2,,WUG,unknown,2026/05/22 18:36,legacy_management_table,medium,2026/05/22 18:36,,active,赤字OCR IMG_0578.PNG / #8061 X:74 Y:224 Lv.6 / 中立/未登録 -> WUG
中央:中央-17-2,,fIrE,unknown,2026/05/22 18:26,legacy_management_table,medium,2026/05/22 18:26,,active,赤字OCR IMG_0578.PNG / #8061 X:74 Y:174 Lv.6 / 中立/未登録 -> fIrE
中央:中央-18-2,,WUG,unknown,2026/05/22 18:18,legacy_management_table,medium,2026/05/22 18:18,,active,赤字OCR IMG_0578.PNG / #8061 X:74 Y:124 Lv.6 / 中立/未登録 -> WUG
中央:中央-19-2,,fIrE,unknown,2026/05/22 18:09,legacy_management_table,medium,2026/05/22 18:09,,active,赤字OCR IMG_0578.PNG / #8061 X:74 Y:74 Lv.6 / 中立/未登録 -> fIrE
中央:中央-19-5,#476,476M,unknown,2026/05/22 17:46,legacy_management_table,medium,2026/05/22 17:46,,active,赤字OCR IMG_0577.PNG / #8061 X:224 Y:74 Lv.6 / 中立/未登録 -> 476M
中央:中央-16-3,#476,476M,unknown,2026/05/22 15:35,legacy_management_table,medium,2026/05/22 15:35,,active,赤字OCR IMG_0575.PNG / #8061 X:124 Y:224 Lv.7 / 中立/未登録 -> 476M
中央:中央-17-3,#476,476X,unknown,2026/05/22 15:10,legacy_management_table,medium,2026/05/22 15:10,,active,赤字OCR IMG_0575.PNG / #8061 X:124 Y:174 Lv.7 / 中立/未登録 -> 476X
中央:中央-18-14,,SVa,unknown,2026/05/22 12:24,legacy_management_table,medium,2026/05/22 12:24,,active,OCR IMG_0571.PNG / #8061 X:674 Y:124 Lv.7 / 中立/未登録 -> SVa
中央:中央-12-19,,BgNa,unknown,2026/05/28 12:20,legacy_management_table,medium,2026/05/28 12:20,,active,手入力ログ 2026/05/28 12:20 / #8061 X:924 Y:424 Lv.6 漁場 / GcC -> BgNa
中央:中央-17-4,,JLO,unknown,2026/05/22 11:42,legacy_management_table,medium,2026/05/22 11:42,,active,OCR IMG_0570.PNG / #8061 X:174 Y:174 Lv.7 / 中立/未登録 -> JLO
中央:中央-19-15,,SVa,unknown,2026/05/28 11:25,legacy_management_table,medium,2026/05/28 11:25,,active,手入力ログ 2026/05/28 11:25 / #8061 X:724 Y:74 Lv.6 漁場 / WbW -> SVa
中央:中央-18-8,,JLO,unknown,2026/05/22 11:23,legacy_management_table,medium,2026/05/22 11:23,,active,OCR IMG_0569.PNG / #8061 X:374 Y:124 Lv.7 / 中立/未登録 -> JLO
中央:中央-18-5,,2N7,unknown,2026/05/22 11:08,legacy_management_table,medium,2026/05/22 11:08,,active,OCR IMG_0568.PNG / #8061 X:224 Y:124 Lv.7 / 中立/未登録 -> 2N7
