node_id,coord,node_type_norm,current_alliance,status_norm,protection_status,safe_until_jst,frontline_group,server_side,enemy_flag,destroyed_flag,strategic_value,risk_score,risk_level,risk_note
#440:K-17,K-17,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#440:K-19,K-19,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#440:K-21,K-21,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#440:K-3,K-3,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#440:K-5,K-5,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#440:K-7,K-7,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#440:K-9,K-9,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:g-18,g-18,city,476d,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:C-15,C-15,fishery,R6q,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:G-9,G-9,fishery,Lghs,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:F-15,F-15,fishery,476d,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:E-15,E-15,fishery,R6q,owned,safe_time_missing,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:H-9,H-9,fishery,476H,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:J-5,J-5,fishery,476H,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:C-11,C-11,fishery,476M,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:I-7,I-7,fishery,476B,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:H-3,H-3,fishery,476C,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:H-5,H-5,fishery,476C,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:I-9,I-9,fishery,476H,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:J-11,J-11,fishery,476H,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:I-19,I-19,fishery,Kfk,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:g-4,g-4,city,476H,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:c-2,c-2,city,476K,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:F-3,F-3,fishery,476H,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:f-4,f-4,city,476H,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:g-10,g-10,city,476A,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:g-12,g-12,city,476A,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:a-10,a-10,city,476M,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:a-12,a-12,city,476M,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:d-10,d-10,city,476B,owned,safe_time_missing,,frontline_adjacent,enemy,TRUE,FALSE,30,85,high,city +30; enemy_flag +40; frontline_adjacent +15
#476:d-12,d-12,city,476B,owned,safe_time_missing,,frontline_core,enemy,TRUE,FALSE,30,100,critical,city +30; enemy_flag +40; frontline_core +30
#476:J-19,J-19,fishery,476H,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:D-21,D-21,fishery,R6q,owned,safe_time_missing,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:c-20,c-20,city,R6q,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:a-18,a-18,city,476X,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:f-6,f-6,city,476X,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:H-17,H-17,fishery,476H,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:J-17,J-17,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:J-15,J-15,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:G-11,G-11,fishery,476A,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:j-10,j-10,trade,476A,owned,safe_time_missing,,other,enemy,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40
#476:j-14,j-14,trade,GcC,owned,safe_time_missing,,other,unknown,FALSE,FALSE,20,20,low,trade +20
#476:j-8,j-8,trade,476C,owned,safe_time_missing,,other,enemy,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40
#476:j-16,j-16,trade,476d,owned,safe_time_missing,,other,enemy,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40
#476:j-2,j-2,trade,476B,owned,safe_time_missing,,other,enemy,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40
#476:j-12,j-12,trade,476A,owned,safe_time_missing,,other,enemy,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40
#476:j-18,j-18,trade,476Z,owned,safe_time_missing,,other,enemy,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40
#476:j-20,j-20,trade,476X,owned,safe_time_missing,,other,enemy,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40
#476:j-4,j-4,trade,476C,owned,safe_time_missing,,other,enemy,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40
#476:j-6,j-6,trade,476C,owned,safe_time_missing,,other,enemy,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40
#476:C-17,C-17,fishery,R6q,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:D-15,D-15,fishery,R6q,owned,safe_time_missing,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:G-5,G-5,fishery,476H,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:D-17,D-17,fishery,R6q,owned,safe_time_missing,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:D-3,D-3,fishery,476K,owned,safe_time_missing,,frontline_adjacent,enemy,TRUE,FALSE,10,65,high,fishery +10; enemy_flag +40; frontline_adjacent +15
#476:I-13,I-13,fishery,476K,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:A-19,A-19,fishery,fIrE,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:G-15,G-15,fishery,ALj,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:A-17,A-17,fishery,476X,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:C-19,C-19,fishery,R6q,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:A-21,A-21,fishery,476B,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:c-6,c-6,city,476M,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:d-6,d-6,city,476M,owned,safe_time_missing,,frontline_adjacent,enemy,TRUE,FALSE,30,85,high,city +30; enemy_flag +40; frontline_adjacent +15
#476:h-20,h-20,city,Kfk,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:d-2,d-2,city,476K,owned,safe_time_missing,,frontline_adjacent,enemy,TRUE,FALSE,30,85,high,city +30; enemy_flag +40; frontline_adjacent +15
#476:G-17,G-17,fishery,ALj,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:J-3,J-3,fishery,476K,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:f-16,f-16,city,476d,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:h-18,h-18,city,ALj,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:b-6,b-6,city,476T,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:b-8,b-8,city,476T,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:b-20,b-20,city,476Z,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:D-19,D-19,fishery,R6q,owned,safe_time_missing,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:e-20,e-20,city,R6q,owned,safe_time_missing,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#476:g-14,g-14,city,476A,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:g-8,g-8,city,476A,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:I-5,I-5,fishery,476H,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:f-14,f-14,city,476d,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:d-14,d-14,city,476B,owned,safe_time_missing,,frontline_core,enemy,TRUE,FALSE,30,100,critical,city +30; enemy_flag +40; frontline_core +30
#476:G-3,G-3,fishery,476K,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:i-6,i-6,city,476H,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:i-8,i-8,city,476H,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:e-14,e-14,city,476d,owned,safe_time_missing,,frontline_adjacent,enemy,TRUE,FALSE,30,85,high,city +30; enemy_flag +40; frontline_adjacent +15
#476:B-15,B-15,fishery,R6q,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:A-1,A-1,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:A-11,A-11,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:A-13,A-13,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:a-14,a-14,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:A-15,A-15,fishery,R6q,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:a-16,a-16,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:a-2,a-2,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:a-20,a-20,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:A-3,A-3,fishery,476T,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:a-4,a-4,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:A-5,A-5,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:a-6,a-6,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:A-7,A-7,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:a-8,a-8,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:A-9,A-9,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:B-1,B-1,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:b-10,b-10,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:B-11,B-11,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:b-12,b-12,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:B-13,B-13,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:b-14,b-14,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:b-16,b-16,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:B-17,B-17,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:b-18,b-18,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:B-19,B-19,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:b-2,b-2,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:B-21,B-21,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:B-3,B-3,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:b-4,b-4,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:B-5,B-5,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:B-7,B-7,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:B-9,B-9,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:C-1,C-1,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:c-10,c-10,city,,neutral_or_unknown,neutral_or_unknown,,frontline_core,unknown,FALSE,FALSE,30,60,high,city +30; frontline_core +30
#476:c-12,c-12,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:C-13,C-13,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:c-14,c-14,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:c-16,c-16,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:c-18,c-18,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:C-21,C-21,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:C-3,C-3,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:c-4,c-4,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:C-5,C-5,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:C-7,C-7,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:c-8,c-8,city,,neutral_or_unknown,neutral_or_unknown,,frontline_core,unknown,FALSE,FALSE,30,60,high,city +30; frontline_core +30
#476:C-9,C-9,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:D-1,D-1,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:D-11,D-11,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_core,unknown,FALSE,FALSE,10,40,mid,fishery +10; frontline_core +30
#476:D-13,D-13,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_core,unknown,FALSE,FALSE,10,40,mid,fishery +10; frontline_core +30
#476:d-16,d-16,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#476:d-18,d-18,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#476:d-20,d-20,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#476:d-4,d-4,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#476:D-5,D-5,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:D-7,D-7,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:d-8,d-8,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#476:D-9,D-9,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:E-1,E-1,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:e-10,e-10,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#476:E-11,E-11,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_core,unknown,FALSE,FALSE,10,40,mid,fishery +10; frontline_core +30
#476:e-12,e-12,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#476:E-13,E-13,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_core,unknown,FALSE,FALSE,10,40,mid,fishery +10; frontline_core +30
#476:e-16,e-16,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#476:E-17,E-17,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:e-18,e-18,city,476Z,owned,safe_time_missing,,frontline_adjacent,enemy,TRUE,FALSE,30,85,high,city +30; enemy_flag +40; frontline_adjacent +15
#476:E-19,E-19,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:e-2,e-2,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#476:E-21,E-21,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:E-3,E-3,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:e-4,e-4,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#476:E-5,E-5,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:e-6,e-6,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#476:E-7,E-7,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:e-8,e-8,city,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15
#476:E-9,E-9,fishery,,neutral_or_unknown,neutral_or_unknown,,frontline_adjacent,unknown,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15
#476:F-1,F-1,fishery,476H,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:f-10,f-10,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:F-11,F-11,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:f-12,f-12,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:F-13,F-13,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:F-17,F-17,fishery,ALj,owned,safe_time_missing,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:f-18,f-18,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:F-19,F-19,fishery,476Z,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:f-2,f-2,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:f-20,f-20,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:F-21,F-21,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:F-5,F-5,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:F-7,F-7,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:f-8,f-8,city,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:F-9,F-9,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:G-1,G-1,fishery,476K,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:G-13,G-13,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:g-16,g-16,city,476d,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
#476:G-19,G-19,fishery,476Z,owned,safe_time_missing,,other,enemy,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40
#476:g-2,g-2,city,,destroyed,destroyed,,other,destroyed,FALSE,TRUE,30,130,critical,city +30; destroyed_flag +100
#476:g-20,g-20,city,ALj,owned,safe_time_missing,,other,unknown,FALSE,FALSE,30,30,mid,city +30
#476:G-21,G-21,fishery,,neutral_or_unknown,neutral_or_unknown,,other,unknown,FALSE,FALSE,10,10,low,fishery +10
#476:g-6,g-6,city,476C,owned,safe_time_missing,,other,enemy,TRUE,FALSE,30,70,high,city +30; enemy_flag +40
