image,screen_type,event_time,actor_server,actor_alliance,opponent_alliance,target_server,x,y,level,terrain,kind_raw,kind_sheet,action,owner_for_sheet,confidence,time_source,source_text
frame_0293.png,history_modal,2026/06/13 20:15:38,#476,476A,GcC,#440,349,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476Aが#440[Gcc]領有中のLV.3都市 #440(349,649)を攻撃し、陣営のために破壊宝額＊10を 勝ち取りました 2026-6-13 20:15:38"
frame_0293.png,history_modal,2026/06/13 20:16:20,#476,4752,SHA0,#534,349,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[4752]が#534[SHA0]領有中のLV.1都市 #534(349,149)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-13 20:16:20"
frame_0294.png,history_modal,2026/06/13 20:15:06,#476,476X,GcC,#440,349,349,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476X]が#440[Gcc]領有中のLV.3都市 #440(349,349)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-13 20:15:06"
frame_0294.png,history_modal,2026/06/13 20:15:38,#476,476A,GcC,#440,349,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476A]が#440[Gcc]領有中のLV.3都市 #440(349,649)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-13 20:15:38"
frame_0294.png,history_modal,2026/06/13 20:16:20,#476,4762,SHA0,#534,349,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[4762]が#534[SHA0]領有中のLV.1都市 #534(349,149)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-13 20:16:20"
frame_0295.png,history_modal,2026/06/13 20:23:17,#503,Bye,JDX,#534,849,549,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[Byeが#534[DX]領有中のLV.1都市#534(849,549)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-13 20:23:17"
frame_0295.png,history_modal,2026/06/13 20:39:08,#523,50U,WoW3,#440,549,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[50U]が#440[WoW3]領有中のLV.1都市 #440(549,49)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-13 20:39:08"
frame_0295.png,history_modal,2026/06/13 20:41:05,#523,WUG,2N7,#511,249,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[WUG]が#511[2N7]領有中のLv.2都市#511(249,249)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-6-13 20:41:05"
frame_0296.png,history_modal,2026/06/13 20:23:17,#503,Bye,JDX,#534,849,549,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[Byeが#534[DX]領有中のLV.1都市#534(849,549)を 攻撃し、陣営のために破壊宝箱x2を勝ち取りました 2026-6-13 20:23:17"
frame_0296.png,history_modal,2026/06/13 20:41:05,#523,WUG,2N7,#511,249,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[WUG]が#511[2N7]領有中のLv.2都市#511(249,249)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-6-13 20:41:05"
frame_0297.png,history_modal,2026/06/13 20:23:17,#503,Bye,JDX,#534,849,549,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[Byeが#534[DX]領有中のLV.1都市#534(849,549)を 攻撃し、陣営のために破壊宝箱＊を勝ち取りました 2026-6-13 20:23:17"
frame_0297.png,history_modal,2026/06/13 20:41:05,#523,WUG,2N7,#511,249,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[WUG]が#511[2N7]領有中のLv.2都市#511(249,249)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-6-13 20:41:05"
frame_0298.png,history_modal,2026/06/13 20:39:08,#523,50U,WoW3,#440,549,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[50U]が#440[WoW3]領有中のLV.1都市 #440(549,49)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-13 20:39:08"
frame_0298.png,history_modal,2026/06/13 20:43:18,#440,GoDs,EDFS,#523,149,349,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#440[GoDs]が#523[EDFS]領有中のLV.1都市 #523(149,349)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-13 20:43:18"
frame_0299.png,history_modal,2026/06/13 20:43:18,#440,GoDs,EDFS,#523,149,349,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#440[GoDs]が#523[EDFS]領有中のLV.1都市 #523(149,349)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-13 20:43:18"
frame_0299.png,history_modal,2026/06/13 20:58:33,#503,hMt,,#440,849,349,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[hMt]が#440領有中のLV.1都市#440(849,349)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-13 20:58:33"
frame_0299.png,history_modal,2026/06/17 00:00:50,#503,Stj,,#440,749,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tjが#440領有中のLV.2都市#440(749,249)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-6-17 00:00:50"
frame_0299.png,history_modal,2026/06/17 00:02:04,#511,2N7,,#523,249,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#511[2N7]が#523領有中のLV.1都市#523(249,49)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 00:02:04"
frame_0300.png,history_modal,2026/06/13 20:58:33,#503,hMt,,#440,849,349,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[hMt]が#440領有中のLV.1都市#440(849,349)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-13 20:58:33"
frame_0300.png,history_modal,2026/06/17 00:02:04,#511,2N7,,#523,249,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#511[2N7]が#523領有中のLV.1都市#523(249,49)を攻 撃し、陣営のために破壊宝箱※を勝ち取りました 2026-6-17 00:02:04"
frame_0301.png,history_modal,2026/06/13 20:58:33,#503,hMt,,#440,849,349,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[hMt]が#440領有中のLV.1都市#440(849,349)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-13 20:58:33"
frame_0301.png,history_modal,2026/06/17 00:00:50,#503,Stj,,#440,749,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tjが#440領有中のLV.2都市#440(749,249)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-6-17 00:00:50"
frame_0301.png,history_modal,2026/06/17 00:02:04,#511,2N7,,#523,249,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#511[2N7]が#523領有中のLV.1都市#523(249,49)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 00:02:04"
frame_0301.png,history_modal,2026/06/17 02:03:02,#523,NBNH,,#440,749,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[NBNH]が#440領有中のLV.1都市#440(749,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 02:03:02"
frame_0302.png,history_modal,2026/06/17 02:03:02,#523,NBNH,,#440,749,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[NBNH]が#440領有中のLv.1都市#440(749,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 02:03:02"
frame_0302.png,history_modal,2026/06/17 04:02:18,#476,476d,ext,#509,149,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476d]が#509[ext]領有中のLV.1都市 #509(149,149)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-17 04:02:18"
frame_0302.png,history_modal,2026/06/17 04:02:56,#523,EDFS,DOLU,#440,749,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[EDFSが#440[DOLU]領有中のLV.1都市 #440(749,49)を攻撃し、陣営のために破壊宝額xを勝 ち取りました 2026-6-17 04:02:56"
frame_0303.png,history_modal,2026/06/17 04:02:18,#476,476d,ext,#509,149,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476d]が#509[ext]領有中のLV.1都市 #509(149,149)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-17 04:02:18"
frame_0303.png,history_modal,2026/06/17 04:02:56,#523,EDFS,0OLU,#440,749,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[EDFS]が#440[0OLU]領有中のLV.1都市 #440(749,49)を攻撃し、陣営のために破壊宝額xを勝 ち取りました 2026-6-17 04:02:56"
frame_0303.png,history_modal,2026/06/17 04:04:34,#523,5DU,,#440,549,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[5DU]が#440領有中のLV.1都市#440(549,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 04:04:34"
frame_0304.png,history_modal,2026/06/17 04:02:18,#476,476d,eXt,#509,149,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476d]が#509[eXt]領有中のLV.1都市 #509(149,149)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-17 04:02:18"
frame_0304.png,history_modal,2026/06/17 04:02:56,#523,EDFS,0OLU,#440,749,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[EDFS]が#440[0OLU]領有中のLV.1都市 #440(749,49)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-17 04:02:56"
frame_0304.png,history_modal,2026/06/17 04:04:34,#523,5DU,,#440,549,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[5DUが#440領有中のLV.1都市#440(549,149)を 攻撃し、陣営のために破壊宝箱※を勝ち取りました 2026-6-17 04:04:34"
frame_0305.png,history_modal,2026/06/17 04:03:59,#476,476d,VEX,#509,249,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476d]が#509[VEX]領有中のLV.1都市 #509(249,149)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-17 04:03:59"
frame_0305.png,history_modal,2026/06/17 04:04:34,#523,5DU,,#440,549,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[5DUが#440領有中のLV.1都市#440(549,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 04:04:34"
frame_0305.png,history_modal,2026/06/17 04:07:41,#503,CO2y,D0LU,#440,849,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[CO2y]が#440[D0LU]領有中のLV.1都市 #440(849,49)を攻撃し、陣営のために破壊宝箱★を勝 ち取りました 2026-6-17 04:07:41"
frame_0305.png,history_modal,2026/06/17 04:08:26,#523,WUG,,#440,649,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[WUG]が#440領有中のLV.1都市#440(649,149)を 攻撃し、陣営のために破壊宝箱xをち取りました 2026-6-17 04:08:26"
frame_0306.png,history_modal,2026/06/17 04:07:41,#503,COZy,DOLU,#440,849,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[COZy]が#440[DOLU]領有中のLV.1都市 #440(849,49)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-17 04:07:41"
frame_0306.png,history_modal,2026/06/17 04:13:55,#476,476A,GcC,#440,449,5649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476Aが#440[Gcc]領有中のLV.3都市 #440(449,5649)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-17 04:13:55"
frame_0307.png,history_modal,2026/06/17 04:07:41,#503,COZy,DOLU,#440,849,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[COZy]が#440[DOLU]領有中のLV.1都市 #440(849,49)を攻撃し、陣営のために破壊宝額xを勝 ち取りました 2026-6-17 04:07:41"
frame_0307.png,history_modal,2026/06/17 04:08:26,#523,WUG,,#440,649,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[WUG]が#440領有中のLV.1都市#440(649,149)を 攻撃し、陣営のために破壊宝箱x2を勝ち取りました 2026-6-17 04:08:26"
frame_0307.png,history_modal,2026/06/17 04:13:42,#523,K4TR,,#440,649,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[K4TR]が#440領有中のLV.1都市#440(649,49)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 04:13:42"
frame_0307.png,history_modal,2026/06/17 04:14:49,#534,KTVS,u3o,#523,49,749,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#534[KTVS]が#523[u30]領有中のLV.1都市#523(49,749)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 04:14:49"
frame_0308.png,history_modal,2026/06/17 04:08:26,#523,WUG,,#440,649,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[WUG]が#440領有中のLV.1都市#440(649,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 04:08:26"
frame_0308.png,history_modal,2026/06/17 04:13:42,#523,K4TR,,#440,649,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[K4TR]が#440領有中のLV.1都市#440(649,49)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 04:13:42"
frame_0308.png,history_modal,2026/06/17 04:13:55,#476,476A,GcC,#440,449,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476A]が#440[Gcc]領有中のLV.3都市 #440(449,649)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-17 04:13:55"
frame_0308.png,history_modal,2026/06/17 04:14:49,#534,KTVS,u3o,#523,49,749,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#534[KTVS]が#523[u30]領有中のLV.1都市#523(49,749)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 04:14:49"
frame_0309.png,history_modal,2026/06/17 04:13:55,#476,476A,GcC,#440,449,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476Aが#440[Gcc]領有中のLV.3都市 #440(449,649)を攻撃し、陣営のために破壊宝箱※10を 勝ち取りました 2026-6-17 04:13:55"
frame_0309.png,history_modal,2026/06/17 04:14:49,#534,KTVS,u3o,#523,49,749,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#534[KTVS]が#523[u30]領有中のLV.1都市#523(49,749)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 04:14:49"
frame_0309.png,history_modal,2026/06/17 04:14:51,#534,JDX,u3o,#523,49,649,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#534[JDX]が#523[u30]領有中のLV.1都市#523(49,649)を 攻撃し、陣営のために破壊宝箱x2を勝ち取りました 2026-6-17 04:14:51"
frame_0309.png,history_modal,2026/06/17 04:16:12,#534,KTVS,u3o,#523,149,749,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#534[KTVS]が#523[u30]領有中のLV.1都市#523(149,749)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 04:16:12"
frame_0310.png,history_modal,2026/06/17 04:14:51,#534,JDX,u3o,#523,49,649,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#534[JDX]が#523[u3o]領有中のLV.1都市#523(49,649)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 04:14:51"
frame_0310.png,history_modal,2026/06/17 04:16:12,#534,KTVS,u3o,#523,149,749,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#534[KTVS]が#523[u30]領有中のLV.1都市#523(149,749)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 04:16:12"
frame_0310.png,history_modal,2026/06/17 04:17:57,#476,476A,FHX,#509,549,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476A]が#509[FHX]領有中のLV.3都市 #509(549,649)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-17 04:17:57"
frame_0311.png,history_modal,2026/06/17 04:16:12,#534,KTVS,u3o,#523,149,749,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#534[KTVS]が#523[u30]領有中のLV.1都市#523(149,749)を Xく 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 04:16:12"
frame_0311.png,history_modal,2026/06/17 04:17:57,#476,476A,FHX,#509,549,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476Aが#509[FHX]領有中のLV.3都市 #509(549,649)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-17 04:17:57"
frame_0311.png,history_modal,2026/06/17 04:39:55,#480,BgNa,GoDs,#440,49,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[BgNa]が#440[GoDs]領有中のLV.1都市 #440(49,849)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-17 04:39:55"
frame_0311.png,history_modal,2026/06/17 04:48:53,#523,NBNH,2N7,#511,449,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[NBNH]が#511[2N7]領有中のLV.1都市#511(449,49)を 攻撃し、陣営のために破壊宝箱x2を勝ち取りました 2026-6-17 04:48:53"
frame_0312.png,history_modal,2026/06/17 04:16:12,#534,KTVS,u3o,#523,149,749,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#534[KTVS]が#523[u30]領有中のLV.1都市#523(149,749)を 攻撃し、陣営のために破壊宝額x2を勝ち取りました 2026-6-17 04:16:12"
frame_0312.png,history_modal,2026/06/17 04:17:57,#476,476A,FHX,#509,549,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476A]が#509[FHX]領有中のLV.3都市 #509(549,649)を攻撃し、陣営のために破壊宝箱＊10を 勝ち取りました 2026-6-17 04:17:57"
frame_0312.png,history_modal,2026/06/17 04:39:55,#480,BgNa,GoDs,#440,49,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[BgNa]が#440[GoDs]領有中のLV.1都市 #440(49,849)を攻撃し、陣営のために破壊宝額＊を勝 ち取りました 2026-6-17 04:39:55"
frame_0312.png,history_modal,2026/06/17 04:48:53,#523,NBNH,2N7,#511,449,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[NBNH]が#511[2N7]領有中のLV.1都市#511(449,49)を 攻撃し、陣営のために破壊宝箱x2を勝ち取りました 2026-6-17 04:48:53"
frame_0313.png,history_modal,2026/06/17 04:48:53,#523,NBNH,2N7,#511,449,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[NBNH]が#511[2N7]領有中のLV.1都市#511(449,49)を 攻撃し、陣営のために破壊宝箱x2を勝ち取りました 2026-6-17 04:48:53"
frame_0313.png,history_modal,2026/06/17 12:01:58,#509,SsQ,,#523,349,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[5s0]が#523領有中のLV.3都市#523(349,649)を攻 撃し、陣営のために破壊宝箱＊10を勝ち取りました 2026-6-17 12:01:58"
frame_0313.png,history_modal,2026/06/17 12:02:07,#503,TIKW,TaW,#440,749,349,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[TIKWが#440[TaW]領有中のLv.2都市 #440(749,349)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-17 12:02:07"
frame_0313.png,history_modal,2026/06/17 12:02:17,#511,2N7,K4TR,#523,249,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#511[2N7]が#523[K4TR]領有中のLV.1都市#523(249,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 12:02:17"
frame_0314.png,history_modal,2026/06/17 12:01:58,#509,SsQ,,#523,349,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[5s0]が#523領有中のLV.3都市#523(349,649)を攻 撃し、陣営のために破壊宝箱x10を勝ち取りました 2026-6-17 12:01:58"
frame_0314.png,history_modal,2026/06/17 12:02:07,#503,TIKW,TaW,#440,749,349,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[TIKWが#440[TaW]領有中のLv.2都市 #440(749,349)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-17 12:02:07"
frame_0314.png,history_modal,2026/06/17 12:02:17,#511,2N7,K4TR,#523,249,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#511[2N7]が#523[K4TR]領有中のLV.1都市#523(249,149)を 攻撃し、陣営のために破壊宝箱＊を勝ち取りました 2026-6-17 12:02:17"
frame_0314.png,history_modal,2026/06/17 12:02:31,#509,BHE,WUG,#523,549,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[BHE]が#523[WUG]領有中のLv.2都市 #523(549,749)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-17 12:02:31"
frame_0314.png,history_modal,2026/06/17 12:02:53,#509,FHX,WUG,#523,549,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[FHX]が#523[WUG]領有中のLV.3都市 #523(549,649)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-17 12:02:53"
frame_0315.png,history_modal,2026/06/17 12:02:07,#503,TIKW,Tal,#440,749,349,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[TIKWが#440[Tal]領有中のLv.2都市 #440(749,349)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-17 12:02:07"
frame_0315.png,history_modal,2026/06/17 12:02:17,#511,2N7,K4TR,#523,249,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#511[2N7]が#523[K4TR]領有中のLV.1都市#523(249,149)を 攻撃し、陣営のために破壊宝箱＊を勝ち取りました 2026-6-17 12:02:17"
frame_0315.png,history_modal,2026/06/17 12:02:31,#509,BHE,WUG,#523,549,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[BHE]が#523[WUG]領有中のLv.2都市 #523(549,749)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-17 12:02:31"
frame_0315.png,history_modal,2026/06/17 12:02:53,#509,FHX,WUG,#523,549,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[FHX]が#523[WUG]領有中のLV.3都市 #523(549,649)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-17 12:02:53"
frame_0316.png,history_modal,2026/06/17 12:02:07,#503,TIKW,TaW,#440,749,349,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[TIKWが#440[TaW]領有中のLv.2都市 #440(749,349)を攻撃し、陣営のために破壊宝箱*5を勝 ち取りました 2026-6-17 12:02:07"
frame_0316.png,history_modal,2026/06/17 12:02:17,#511,2N7,K4TR,#523,249,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#511[2N7]が#523[K4TR]領有中のLV.1都市#523(249,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 12:02:17"
frame_0316.png,history_modal,2026/06/17 12:02:31,#509,BHE,WUG,#523,549,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[BHE]が#523[WUG]領有中のLv.2都市 #523(549,749)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-17 12:02:31"
frame_0316.png,history_modal,2026/06/17 12:02:53,#509,FHX,WUG,#523,549,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[FHX]が#523[WUG]領有中のLV.3都市 #523(549,649)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-17 12:02:53"
frame_0316.png,history_modal,2026/06/17 12:03:17,#503,299,TrX,#440,849,549,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[299]が#440[TrX]領有中のLV.1都市#440(849,549)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-17 12:03:17"
frame_0317.png,history_modal,2026/06/17 12:02:53,#509,FHX,WUG,#523,549,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[FHX]が#523[WUG]領有中のLV.3都市 #523(549,649)を攻撃し、陣営のために破壊宝額x10を 勝ち取りました 2026-6-17 12:02:53"
frame_0317.png,history_modal,2026/06/17 12:03:17,#503,299,TrX,#440,849,549,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[299]が#440[TrX]領有中のLV.1都市#440(849,549)を 攻撃し、陣営のために破壊宝額x2を勝ち取りました 2026-6-17 12:03:17"
frame_0318.png,history_modal,2026/06/17 12:03:17,#503,299,TrX,#440,849,549,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[299]が#440[TrX]領有中のLV.1都市#440(849,549)を 攻撃し、陣営のために破壊宝額xを勝ち取りました 2026-6-17 12:03:17"
frame_0318.png,history_modal,2026/06/17 12:04:18,#503,Lghs,BAJ,#440,549,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[Lghs]が#440[BA]領有中のLv.2都市 #440(549,749)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-17 12:04:18"
frame_0318.png,history_modal,2026/06/17 12:07:36,#480,cDf8,DaNG,#511,649,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[cDf8が#511[DaNG]領有中のLV.1都市 #511(649,949)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-17 12:07:36"
frame_0318.png,history_modal,2026/06/17 12:08:02,#509,MOn,cDf8,#480,749,449,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[MOn]が#480[cDf8]領有中のLV.2都市 #480(749,449)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-17 12:08:02"
frame_0319.png,history_modal,2026/06/17 12:03:17,#503,299,TrX,#440,849,549,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[299]が#440[TrX]領有中のLV.1都市#440(849,549)を 攻撃し、陣営のために破壊宝箱＊を勝ち取りました 2026-6-17 12:03:17"
frame_0319.png,history_modal,2026/06/17 12:07:36,#480,C0f8,DaNG,#511,649,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[C0f8が#511[DaNG]領有中のLV.1都市 #511(649,949)を攻撃し、陣営のために破壊宝箱＊を勝 ち取りました 2026-6-17 12:07:36"
frame_0319.png,history_modal,2026/06/17 12:08:02,#509,Mon,cDf8,#480,749,449,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[Monが#480[cDf8]領有中のLV.2都市 #480(749,449)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-17 12:08:02"
frame_0320.png,history_modal,2026/06/17 12:07:36,#480,CDf8,DaNG,#511,649,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[CDf8]が#511[DaNG]領有中のLV.1都市 #511(649,949)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-17 12:07:36"
frame_0320.png,history_modal,2026/06/17 12:08:02,#509,MOn,cof8,#480,749,449,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[MOn]が#480[cof8]領有中のLV.2都市 #480(749,449)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-17 12:08:02"
frame_0320.png,history_modal,2026/06/17 12:10:39,#480,CDf8,G0Ds,#440,249,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[CDf8が#440[G0Ds]領有中のLV.1都市 #440(249,849)を攻撃し、陣営のために破壊宝箱＊を勝 ち取りました 2026-6-17 12:10:39"
frame_0321.png,history_modal,2026/06/17 12:08:02,#509,MOn,cof8,#480,749,449,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[MOn]が#480[cof8]領有中のLV.2都市 #480(749,449)を攻撃し、陣営のために破壊宝箱*5を勝 ち取りました 2026-6-17 12:08:02"
frame_0321.png,history_modal,2026/06/17 12:10:39,#480,CDf8,G0Ds,#440,249,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[CDf8が#440[G0Ds]領有中のLV.1都市 #440(249,849)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-17 12:10:39"
